user_ID	average_path_to_allusers	Approximate diameter
112537	3.5848069227348907	
085117	3.6030714505592227	
097420	4.044908848377056	
114160	3.1010363580394706	
031819	3.803570817799364	
033396	4.458220747682731	
127004	3.573588261449533	
072359	3.929199302253993	
100829	3.7334199815302527	
007658	3.8694120463795874	
071644	3.655333994595889	
142482	5.081403700790095	
026764	4.364845914423505	
002824	4.240688169100797	
122640	3.817628347641687	
114139	3.1341108868899	
100880	4.054827786708622	
020334	4.364093443239731	
021268	3.8580565721517255	
049303	3.7536682970208983	
090473	3.717481273728495	
120862	3.621609604268564	
056356	3.9425385641481685	
081919	4.116462017306837	
030162	4.525430105687998	
027899	3.4857543523617336	
137294	3.479563566713411	
089793	4.903410062591921	
125578	3.778773471970448	
010535	4.186031398570305	
116196	3.5982829975715704	
011237	3.962137018161918	
025624	4.30321168382529	
139312	3.5847043130280123	
117831	3.887437151554537	
121230	3.708143790402572	
101986	3.4111912986968567	
132056	3.4630434039060094	
120083	4.691828847008927	
116472	4.19762629544755	
062723	4.248828539179806	
002489	4.2027567807914625	
090452	4.615966070390259	
132021	3.9217429968875055	
129001	4.00988473509594	
069189	4.068851113315319	
101587	3.3320108082224578	
083437	3.6526661422170537	
128019	3.746451414303793	
031908	4.011389677463488	
002575	4.21818244005883	
071700	3.9259157916338885	
059043	4.478776892294011	
062825	4.057735061736841	
012907	3.5907240824982045	
064312	3.4050689195197865	
134113	4.162089133632041	
029403	3.306153162089134	
108739	3.609877894448815	
109349	4.401511783014673	
069196	4.231350685774874	
049326	3.777952594315422	
091558	3.858227588329856	
103706	3.9253001333926187	
097898	3.9239320039675754	
122025	4.663576974381776	
045857	3.76721277832883	
070119	4.234736806101857	
044160	4.974313370044806	
033911	4.039915175975647	
042539	4.224783664534665	
139308	3.554126620378288	
010951	4.240893388514554	
128207	3.627971406095017	
080465	4.160994630092007	
067171	3.6056024899955537	
123312	3.979101823032459	
054352	4.508738926702466	
071347	4.26996613879673	
084163	4.834148510449088	
012515	3.6225672948660943	
127081	3.8124294558265213	
099727	3.5677395081574717	
028926	4.126722987994664	
050797	4.811676984642747	
077777	4.035058316516743	
065788	3.2786879638813833	
013860	3.70431302801245	
060280	5.316208913363204	
057755	3.504600335191709	
030711	4.106406266032766	
074030	3.8160207955672605	
017072	3.897253480179225	
088287	4.192085371276122	
104604	3.826384375961966	
124713	3.9175017956698706	
008299	3.9812224236412765	
024208	3.9842323083763724	
070400	3.60125867907104	
121297	3.824195368881896	
129242	5.573827684098916	
070103	4.136163081027465	
038295	4.616957964223416	
141072	3.9498580565721517	
112281	4.028799124397168	
057989	3.323391592844683	
087918	4.381708109587167	
131876	3.8891131101002157	
052973	3.546601908540548	
016624	3.9115846359065567	
124556	4.865239251633205	
066350	3.886240038307624	
039572	3.8443752779012894	
102608	4.725450627629374	
133053	4.133084789821117	
106813	4.069329958614085	
066230	4.479495160242159	
017941	4.642507781236105	
130460	4.289530389574854	
017188	4.7564729623422375	
137515	4.117282894961863	
013756	3.943120019153812	
137790	3.5985224202209527	
052698	4.01976947019188	
075156	4.184868488559018	
132414	3.230153572527961	
064476	3.4838389711666724	
076486	4.604576392926771	
111071	4.569723295823785	
089763	3.9244108492663408	
082608	3.9237267845538186	
073647	3.582549509183569	
127815	3.8000820877655026	
125876	3.713889933987755	
098071	4.562574819577932	
038951	4.023258200225741	
052389	3.2292300851660567	
084226	3.7708725245408217	
003585	4.038273420665595	
069321	3.7393371412935665	
106963	4.226699045729726	
025642	3.7150186407634163	
124379	4.027259978793994	
114976	3.6915894243595444	
075069	3.795225228306598	
145415	4.014638984847966	
081974	3.6816704860279783	
112916	4.061771043540719	
011767	3.502548141054144	
029642	3.573588261449533	
101027	3.2340869446249614	
003820	3.725519034100626	
086898	4.127338646235934	
125030	4.357526421999522	
105732	4.15747169682252	
030071	3.917262373020488	
144050	3.310941615076786	
136750	4.1752231761124605	
068391	4.287478195437289	
019120	3.320279098402709	
017113	3.984505934261381	
109035	4.069432568320964	
049089	3.834695762219106	
080079	3.996648082908643	
017469	4.494612990388891	
118546	3.4520983685056605	
100096	4.12265280295516	
025064	3.7132400725108594	
016523	4.328590484659848	
075844	4.75199233847522	
002959	3.888497451858946	
068057	3.9705168108903104	
028391	3.8857953962444847	
117689	3.687621849026918	
084322	4.32534117727537	
013785	4.571125628484455	
123884	4.707015083626911	
043704	4.690289701405753	
123803	3.001607552074426	
008711	4.318090091322639	
125429	3.658480692273489	
028461	3.9762971577111195	
011588	4.590655676026953	
064639	4.068167048602798	
013860	3.70431302801245	
095032	4.210076273215446	
144972	3.9721585662003625	
027925	3.853986387112221	
089086	3.6594383828710195	
096430	3.867701884598283	
031561	3.8685569654889354	
118909	4.175120566405582	
054075	4.192427403632384	
041962	4.025036768478298	
050698	4.627492560796251	
041572	3.720285939049834	
127469	3.9569039231111263	
027237	4.127680678592195	
136927	3.8675308684201526	
114554	3.8776892294011014	
063794	4.41317508636317	
084496	3.591305537503848	
100051	4.0187091698874715	
008601	4.153504121489893	
093769	4.057632452029962	
121724	3.6525977357458017	
083366	3.8084276772582686	
063873	3.9489003659746214	
001274	3.9057016793788693	
120596	3.66337175496802	
009126	3.7708725245408217	
054062	4.029791018230324	
118180	3.3769880630707667	
010315	3.9012552587474776	
114328	3.840510312275541	
109461	4.7656736327256555	
087428	3.8431439614187504	
130391	4.163012620993946	
083588	3.9971953346786604	
111296	3.6506481513151146	
122460	3.7851694770325275	
121364	4.444539453432295	
113404	4.6307076649451036	
068310	3.8304545610014706	
084498	3.938536785579916	
089980	4.384615384615385	
005624	4.093067004138591	
133302	4.278927386530766	
116652	3.4586311865102437	
089821	3.3310873208605534	
029608	3.1737524369805383	
140935	3.676950439511578	
121537	3.7602695214967334	
101858	4.312172931559325	
065902	4.666005404111229	
109818	4.189143893012279	
104537	3.853302322399699	
116531	3.4554844888326435	
102984	4.95389403837603	
122021	3.79450696035845	
098564	4.029620002052194	
117829	3.798337722748572	
105790	4.184218627082122	
035375	4.069637787734719	
121897	3.8429387420049936	
087843	3.901050039333721	
073529	4.156821835345624	
083668	3.9465061394807948	
122899	3.8861032253651198	
014479	4.097308205356227	
127263	3.8819988370899887	
084281	4.170742552245442	
013977	3.961350343742518	
007449	3.4748777234326367	
060885	3.5797448438622292	
057281	3.629271129048808	
000588	4.6083045456100145	
058976	4.8355508431097585	
132479	4.072066217464172	
082303	3.225980777781578	
029637	4.012484181003523	
116153	3.735916817730957	
102032	4.078599035468756	
065972	3.967712145568971	
122343	4.1794301740944695	
080555	4.364196052946609	
081107	4.128227930362212	
101902	3.593289325170161	
111544	3.773027328385265	
061789	4.34476861511099	
142114	3.794472757122824	
050782	3.900605397270582	
089810	4.867770291069535	
014063	4.005301501522044	
046085	3.927523343708315	
006985	4.7006532818004585	
092091	4.018948592536854	
119173	3.665218729691829	
089858	5.244245305605911	
013117	4.633991175565209	
120437	3.0504839757841093	
000818	4.184834285323392	
117584	4.321339398707118	
089916	4.167356431918459	
133960	4.9770496288948936	
069624	5.012723603652906	
137833	4.876902554981701	
110326	3.9072750282176694	
112482	4.369839586824914	
145364	3.4979307042446215	
041382	4.114820261996785	
138408	3.5465335020692956	
118078	3.8277183021513834	
062965	3.537948489927147	
070766	3.8751581899647705	
022162	4.0704244621541195	
009169	3.406744878065465	
098834	3.785306289975032	
064642	4.276498956801313	
124070	3.0077983377227486	
030433	4.399049150049595	
100769	4.112118206382323	
034506	3.7931730341690324	
113230	4.025447207305811	
103508	4.6473646406950095	
042781	3.517118719430858	
070511	4.157847932414406	
116576	4.986455518692068	
002216	3.849197934124568	
093358	3.890481239525259	
126599	4.107398159865923	
096396	3.725142798508739	
106445	4.018264527824332	
012138	3.9046755823100865	
007361	3.6899818722851183	
011800	3.557307521291514	
071705	3.10620104661901	
081440	3.5218045627116323	
003542	3.8427677258268633	
070905	4.077265109279338	
069868	4.386564969046072	
000688	4.219721585662004	
059126	3.7045182474262064	
106959	3.7560967267503504	
070635	4.046516400451483	
031067	3.890891678352772	
063694	3.787290077641345	
110343	3.657694017854089	
123922	3.518863084447789	
083222	4.227588329856005	
063974	4.161097239798885	
123803	3.001607552074426	
065788	3.2786879638813833	
131656	3.7606115538529945	
072123	3.7157711119471903	
027918	4.02100078667442	
069378	3.8911311010021548	
028554	4.08407155316893	
009072	3.9797858877449808	
070031	3.4786400793515067	
123714	4.417997742586449	
143716	3.3693265382905224	
134428	4.695420186749667	
070766	3.8751581899647705	
017751	4.535930499025207	
059978	3.7695385983514043	
054750	3.645244040086192	
079296	3.2666142217053733	
057798	3.9780757259636763	
002787	4.314430345110647	
019349	3.905564866436365	
021058	4.292061429011184	
125001	3.7932756438759108	
058735	3.6330334849676778	
022663	3.5717070834900984	
117874	3.6981222423641276	
089392	3.151657146766084	
120955	4.514690289701406	
117282	4.099873448028183	
096009	4.109210931354106	
054059	3.5524848650682355	
106264	4.228203988097274	
125071	4.4133461025413006	
033178	3.9133974073947395	
089311	3.7067756609775286	
029629	3.497691281595239	
069100	3.9838560727844854	
010470	4.289119950747341	
076399	4.731265177685809	
090199	3.506549919622396	
097361	3.8556965488935253	
101075	4.341245681841502	
137575	3.981701268940042	
101425	3.9300885863802715	
088170	3.594383828710196	
005804	3.543249991449191	
054381	3.823442897698122	
005322	4.383931319902863	
103784	3.5213941238841193	
066223	4.742004993672402	
006267	4.514895509115163	
126965	4.076410028388685	
124543	3.419981530252762	
072488	3.80141601395492	
114446	4.134247699832404	
097091	3.962137018161918	
000362	4.345863118651025	
034485	3.412491021650648	
111425	3.948763553032117	
033706	4.133734651298012	
063773	4.164278140712112	
103178	3.8838800150494235	
070647	3.1084584601703322	
041962	4.025036768478298	
081899	4.540992577897869	
086971	4.049765707835961	
080610	4.343434688921572	
001471	3.9671990970345794	
089435	4.0311591476553685	
099551	3.8822040565037454	
129280	3.093203817081096	
105068	3.9762629544754935	
065248	4.162123336867667	
100127	3.6296815678763212	
107296	4.380032151041489	
078384	4.033108732086055	
142254	3.2836474330471663	
000916	3.977938913021172	
084514	3.7283921058932177	
032566	4.081574716968225	
068146	3.7303074870882784	
025181	4.51150938878818	
085550	4.161712898040155	
020883	4.483907377637925	
097284	4.08485822758833	
094434	4.216267058863768	
029522	3.7027054759380236	
091981	3.249786229777337	
017999	4.0320484317816465	
075714	4.244929370318432	
140164	4.049663098129083	
135021	3.5021377022266305	
123579	3.621233368676677	
045728	4.347675890139207	
017619	3.789718507370797	
000921	3.6766768136265693	
006838	4.01067140951534	
092334	4.130895782741048	
057060	4.7864007935150665	
013982	3.625816602250573	
003520	3.9518760474740913	
084735	3.5672948660943327	
121827	3.336286212675719	
114119	4.38413653931662	
143382	3.882888121216267	
118242	3.735061736840305	
002209	3.3554058213907036	
096360	4.454595204706365	
071047	3.819509525601122	
088034	3.9294387249033758	
090663	3.247870848582276	
017275	4.535451653726443	
007816	3.80736737695386	
124050	3.900194958443069	
127521	3.580770940931012	
074569	4.479016314943394	
034605	4.470499709272497	
020554	4.427472038854876	
022151	4.1236446967883165	
092220	3.7519239320039675	
088478	4.4009645312446555	
011592	3.92659985634641	
077547	4.962581660225057	
067286	4.262509833430243	
012537	4.484523035879194	
089564	4.069158942435955	
000273	4.005130485343914	
097537	3.7045182474262064	
129619	4.0321168382528985	
027147	3.8322673324896535	
006316	3.5918185860382392	
033289	4.644012723603653	
124941	4.528747819543729	
008315	3.663679584088655	
116422	5.058213907035605	
000904	3.5688682149331328	
105955	3.7165919896022164	
021266	4.515990012655197	
091606	3.443855388719773	
105653	3.4176215069945615	
019211	4.060881759414441	
111288	4.689674043164484	
118065	4.109689776652871	
082336	4.0777781578137295	
080182	4.437425180422068	
137025	4.08502924376646	
000773	3.5961623969627525	
050782	3.900605397270582	
071733	4.057393029380579	
106324	4.008208776550262	
009713	4.3654957759004	
137635	3.802168485138694	
079041	4.031535383247255	
113739	3.4649587851010706	
132585	3.9629920990525704	
108329	4.217019530047542	
006619	3.9491055853883776	
017711	3.7936176762321714	
000531	4.438553887197729	
136170	4.504497725484831	
118506	5.039128501556247	
120315	4.558573041009679	
017105	4.079830351951294	
062339	3.8690358107877003	
107110	3.81348975613093	
058415	4.654752539590246	
135822	4.3184321236789	
125332	4.314259328932517	
120809	3.8701303143277355	
143011	6.024865752300167	
132265	4.088517973800322	
116827	3.1530252761911277	
000669	4.614974176557102	
080859	4.025344597598933	
013476	4.201696480487054	
100084	3.6858774840099873	
142553	3.3603652905564867	
089606	3.9867975510483293	
081896	4.431097581831241	
145757	4.234223757567466	
030656	3.9020077299312517	
074851	4.076239012210555	
121309	3.4660532886411053	
012652	4.393987071176934	
098102	3.7712145568970823	
117581	3.9308068543284196	
062930	4.0820535622669905	
031110	4.550330061223792	
052503	4.822553613571844	
071771	4.184629065909635	
053985	4.721585662003625	
108476	4.452235181448165	
068301	4.5232753018435545	
131052	5.995177343776721	
137212	4.227041078085987	
017682	3.8357560625235148	
029836	4.2002599445907585	
145410	3.843793822895646	
132019	4.536477750795226	
021306	4.019872079898758	
086180	3.8819304306187363	
136163	4.726545131169408	
073079	3.9422307350275334	
142438	4.082087765502616	
140808	4.555221123918322	
108647	3.940828402366864	
122135	4.108013818107193	
130870	4.45394534322947	
133836	4.502616547525396	
138106	3.5239251633204502	
011327	4.504292506071074	
124231	3.7003454526798234	
060327	3.7995348359954852	
010208	3.7837671443718577	
113337	4.069637787734719	
077267	3.827991928036392	
101880	3.7459383657694016	
019856	4.033450764442316	
144434	4.594828470773336	
120428	4.620070458665389	
043138	3.733522591237131	
065858	4.048363375175292	
026377	4.816328624687896	
018662	4.609775284741937	
085511	4.173170981974895	
070710	4.496323152170195	
139544	4.473749016656976	
007373	3.794164928002189	
109109	3.7587645791291857	
029595	3.443889591955399	
011592	3.92659985634641	
004474	4.000478845298765	
071865	4.103020145705783	
029376	3.4729281390019495	
107315	3.7420391969080273	
112942	4.3335499538256315	
010953	4.167630057803469	
096995	3.7966617642028937	
140434	4.186783869754079	
043890	4.611314430345111	
066671	4.229127475459179	
000700	3.980538358928755	
064345	3.016246536922393	
132865	3.838458118137976	
084714	3.909122002941478	
100846	4.710093374833259	
089424	3.8141054143721997	
062702	3.7712829633683347	
063670	4.382734206655949	
115520	3.9716797209015975	
077177	3.6359749632315217	
034675	3.5551527174470703	
009061	4.56346410370421	
075177	4.385504668741663	
116493	4.732017648869583	
054647	4.177343776721278	
005590	3.3629989396996955	
067904	3.952594315422239	
090218	3.537093409036495	
071054	4.7905393850258235	
092027	3.3340630023600233	
057280	3.7022266306392586	
085603	3.713889933987755	
000818	4.184834285323392	
120083	4.691828847008927	
094656	4.167561651332216	
125154	3.6134350309539283	
123133	4.723603652905565	
098642	3.99623764408113	
059232	4.403085131853473	
028083	4.531381468686938	
096982	3.6389848479666176	
114884	3.8635974963231523	
129885	3.9011184458049732	
125782	3.635769743817765	
012372	3.5571023018777574	
120956	3.9753052638779627	
059015	4.130998392447926	
074940	4.487806546499299	
005890	4.620378287786025	
118352	3.134589732188665	
062968	4.104935526900845	
023731	3.6604986831754283	
025554	4.717994322262886	
001446	3.3272907617060574	
102263	4.035981803878647	
012619	4.276669972979444	
000824	4.383862913431611	
016741	4.138386291343161	
102803	3.6400793515066527	
080528	4.07733351575059	
076262	3.8647946095700654	
031493	3.7836987379006053	
061017	4.242227314703971	
123471	3.537059205800869	
110491	3.5160584191264492	
065781	3.8691042172589527	
116373	4.050620788726613	
142923	4.058282313506858	
028989	3.816499640866026	
139109	4.391285015562472	
123182	4.1286383691897255	
008100	3.7471012757806887	
025287	3.921024728939358	
013646	4.08249820433013	
088125	3.5794028115059686	
097157	4.167630057803469	
023928	4.017204227519923	
052585	4.0454218969114475	
139523	3.689126791394466	
067005	3.854396825939734	
120086	3.5056606354961177	
028463	4.158531997126929	
088037	3.8281287409788964	
053492	4.488764237096829	
025629	3.4986831754283956	
054946	3.8497109826589595	
063229	3.9885761193008857	
104454	3.836679549885419	
126161	4.21004206997982	
097134	3.769880630707665	
007518	4.255463966891268	
072170	3.422991414987858	
106532	3.7371481342134967	
082331	3.8656496904607174	
006283	4.558504634538427	
012834	4.026781133495229	
028996	3.621985839860451	
103262	4.2452029962034405	
011108	3.706912473920033	
143189	4.187023292403461	
012176	4.79231795327838	
003882	3.9388104114649245	
021939	3.5539214009645312	
070959	4.601703321134179	
134462	4.432192085371276	
120097	4.016349146629271	
109632	3.9023155590518863	
001638	4.118548414680029	
021869	3.879502000889284	
018028	4.104901323665219	
108898	3.7997400554092415	
079772	3.7413551321955056	
020547	3.403734993330369	
085852	3.92126415158874	
088537	4.4980333139515	
061932	3.7790470978554573	
020472	3.6989089167835276	
064313	3.9595717754899615	
102294	3.7724800766152478	
113046	3.777747374901666	
070613	4.619283784245989	
059283	3.0934432397304783	
013011	4.607244245305606	
026413	3.74368095221808	
101257	4.096863563293088	
064676	3.8732428087697097	
127104	4.054246331702979	
084968	4.279235215651401	
138230	3.869172623730205	
118637	4.026952149673359	
133009	4.04689263604337	
064087	4.072066217464172	
130002	4.1553168929780755	
032923	3.771009337483326	
015181	3.9770154256592676	
003129	4.293976810206246	
116454	3.7197044840441906	
055747	3.497041420118343	
090074	3.9361767623217156	
127133	4.011629100112871	
053876	4.2185928788863425	
129989	4.583507199781099	
056608	3.688134897561309	
030206	3.9577248007661523	
083103	3.859287888634265	
011740	3.8466668946882376	
101523	3.47843485993775	
080760	4.411020282518726	
005153	4.494373567739508	
005113	3.863905325443787	
104855	4.256250641310668	
139861	3.5627800389916886	
113329	3.7652289906625165	
144355	5.089270444984096	
130698	3.8186886479460957	
009240	4.46225672948661	
062451	3.763074186818073	
029904	3.907172418510791	
101900	4.201525464308924	
090780	4.024626329650785	
012184	4.192837842459896	
082788	4.951123576290317	
082486	3.6844409481136915	
073575	3.9909703457947123	
101071	3.989704826076547	
024629	3.9111741970790437	
066329	4.211341792933611	
006703	3.791155043267093	
002977	4.144577076991483	
108817	4.447241509046756	
049340	3.66792078530629	
064778	4.027362588500872	
090972	3.9800595136299894	
132425	3.8890105003933373	
084139	4.338270000342033	
135168	3.8441358552519067	
093769	4.057632452029962	
134301	4.187604747409105	
139111	3.6674077367718985	
077590	3.583507199781099	
010274	4.227143687792865	
083621	3.137291787803126	
115020	4.000923487361905	
012959	4.533673085473886	
138042	3.9909703457947123	
031457	4.047542497520266	
009017	3.9396312891199505	
054999	4.005096282108288	
135464	3.88627424154325	
029428	4.2110681670486025	
080768	3.68533023223997	
056227	3.92642884016828	
054419	3.793036221226528	
126362	4.134076683654274	
088013	3.9050176146663476	
077536	4.613537640660806	
057009	4.1186510243869074	
092201	3.6187365324759724	
084128	3.7574648561753943	
078132	4.248418100352294	
063698	4.319013578684544	
075819	3.6965146902897015	
115693	3.6775660977528473	
078069	4.343161063036563	
012086	3.89239662072032	
025042	4.028012449977768	
139176	3.6582412696241065	
000714	3.956117248691726	
098223	4.044122173957656	
005635	4.141498785785135	
138108	3.9517050312959605	
047440	4.569654889352533	
123592	4.09080959058727	
008233	4.177172760543147	
054249	4.245510825324076	
030181	4.153469918254267	
113534	3.882101446796867	
096844	3.8212880938536786	
123469	5.121695112357629	
097301	4.0154940657386184	
142232	4.075896979854294	
145841	3.869172623730205	
030300	4.877518213222971	
027764	3.5080206587543183	
075524	3.6002667852378836	
011137	4.135410609843691	
083489	3.913465813865992	
035753	4.252488285391798	
144674	3.8605876115880564	
014007	4.443718575777268	
079178	3.8656154872250914	
069174	3.8524472415090467	
082841	4.025823442897698	
082895	3.536888189622738	
028301	4.047610903991518	
097310	3.9673701132127097	
104682	3.9772890515442763	
108068	4.692512911721449	
063484	4.004891062694531	
028474	3.7302048773814005	
100214	4.9845401374970075	
109560	4.110442247836645	
059402	3.792249546807128	
142590	4.2143858809043335	
101864	5.019256421657489	
013275	4.169613845469781	
060411	3.972671614734754	
082332	3.006532818004583	
114880	4.0431302801245	
032289	3.8462906590963506	
028924	4.1661251154359205	
041206	3.911345213257174	
114554	3.8776892294011014	
053532	4.327222355234805	
069509	4.693710024968362	
087124	3.8607586277661867	
137918	3.4622225262509834	
117570	3.5130143311557274	
105167	3.7803810240448747	
062569	4.158976639190067	
055412	4.006396005062079	
065799	3.8312412354208707	
006344	3.5884324657112563	
039770	3.9153127885898007	
083484	4.19403495570681	
067940	3.99387762082293	
090909	3.6302972261175905	
009044	3.912029277969696	
091899	3.807709409310121	
071581	3.7928310018127713	
118576	3.700242842972945	
009088	3.8807675206074497	
122761	4.05222834080104	
100390	4.121489892943872	
120901	3.763484625645586	
110982	4.447002086397373	
034569	3.570852002599446	
000748	3.6096042685638063	
137636	3.8675992748914045	
020191	4.136573519854978	
007924	4.177788418784417	
008625	4.810445668160208	
117152	3.3436741115709547	
140499	3.5948968772445875	
